entityId,latitude,longitude,timestamp,entityType,vehicleId,assetId,deliveryId,orderId,packageId,stopId,stopSequence,routeId,driverId,driverName,depot,warehouse,region,status,speed,heading,alertFlag,priority,scheduledTime,eta,actualArrivalTime,deliveryWindowStart,deliveryWindowEnd,completionTime,failedReason,exceptionReason,slaBreachFlag,destinationLatitude,destinationLongitude,fuelLevel,batteryLevel,temperature,sensorValue,maintenanceStatus,itemCategory,itemValue,temperatureSensitiveFlag
VH-0056,40.5647,-74.0252,2026-05-29T11:26:00.000Z,Vehicle,VH-0056,,,,,,,R-002,DRV-011,Driver 11,North DC,WH-North,Northeast,Active,34,281,,,,,,,,,,,,,,48,,,,,,,
VH-0056,40.5827,-74.0032,2026-05-29T11:38:00.000Z,Vehicle,VH-0056,,,,,,,R-002,DRV-011,Driver 11,North DC,WH-North,Northeast,Idle,0,303,,,,,,,,,,,,,,49,,,,,,,
VH-0056,40.6007,-73.9812,2026-05-29T11:50:00.000Z,Vehicle,VH-0056,,,,,,,R-002,DRV-011,Driver 11,North DC,WH-North,Northeast,Delayed,36,325,,,,,,,,,,,,,,50,,,,,,,
VH-0057,33.569,-84.492,2026-05-29T10:50:00.000Z,Mobile Asset,VH-0057,AST-0057,,,,,,R-003,DRV-012,Driver 12,South DC,WH-South,Southeast,Active,32,232,,,,,,,,,,,,,,52,86,,,,,,
VH-0057,33.587,-84.47,2026-05-29T11:02:00.000Z,Mobile Asset,VH-0057,AST-0057,,,,,,R-003,DRV-012,Driver 12,South DC,WH-South,Southeast,Active,33,254,,,,,,,,,,,,,,53,87,,,,,,
VH-0057,33.605,-84.448,2026-05-29T11:14:00.000Z,Mobile Asset,VH-0057,AST-0057,,,,,,R-003,DRV-012,Driver 12,South DC,WH-South,Southeast,Active,34,276,,,,,,,,,,,,,,54,88,,,,,,
VH-0057,33.623,-84.426,2026-05-29T11:26:00.000Z,Mobile Asset,VH-0057,AST-0057,,,,,,R-003,DRV-012,Driver 12,South DC,WH-South,Southeast,Idle,0,298,,,,,,,,,,,,,,55,89,,,,,,
VH-0057,33.641,-84.404,2026-05-29T11:38:00.000Z,Mobile Asset,VH-0057,AST-0057,,,,,,R-003,DRV-012,Driver 12,South DC,WH-South,Southeast,Delayed,36,320,,,,,,,,,,,,,,56,30,,,,,,
VH-0057,33.659,-84.382,2026-05-29T11:50:00.000Z,Mobile Asset,VH-0057,AST-0057,,,,,,R-003,DRV-012,Driver 12,South DC,WH-South,Southeast,Offline,0,342,,,,,,,,,,,,,,57,31,,,,,,
VH-0058,41.7431,-87.6818,2026-05-29T10:50:00.000Z,Vehicle,VH-0058,,,,,,,R-004,DRV-013,Driver 13,Central DC,WH-Central,Central,Active,33,249,,,,,,,,,,,,,,59,,,,,,,
VH-0058,41.7611,-87.6598,2026-05-29T11:02:00.000Z,Vehicle,VH-0058,,,,,,,R-004,DRV-013,Driver 13,Central DC,WH-Central,Central,Active,34,271,,,,,,,,,,,,,,60,,,,,,,
VH-0058,41.7791,-87.6378,2026-05-29T11:14:00.000Z,Vehicle,VH-0058,,,,,,,R-004,DRV-013,Driver 13,Central DC,WH-Central,Central,Idle,0,293,,,,,,,,,,,,,,61,,,,,,,
VH-0058,41.7971,-87.6158,2026-05-29T11:26:00.000Z,Vehicle,VH-0058,,,,,,,R-004,DRV-013,Driver 13,Central DC,WH-Central,Central,Delayed,36,315,,,,,,,,,,,,,,62,,,,,,,
VH-0058,41.8151,-87.5938,2026-05-29T11:38:00.000Z,Vehicle,VH-0058,,,,,,,R-004,DRV-013,Driver 13,Central DC,WH-Central,Central,Offline,0,337,,,,,,,,,,,,,,63,,,,,,,
VH-0058,41.8331,-87.5718,2026-05-29T11:50:00.000Z,Vehicle,VH-0058,,,,,,,R-004,DRV-013,Driver 13,Central DC,WH-Central,Central,Maintenance,38,359,,,,,,,,,,,,,,64,,,,Inspection due,,,
VH-0059,33.9622,-118.2437,2026-05-29T10:50:00.000Z,Vehicle,VH-0059,,,,,,,R-005,DRV-014,Driver 14,West DC,WH-West,West,Offline,0,266,,,,,,,,,,,,,,66,,,,,,,
VH-0059,33.9802,-118.2217,2026-05-29T11:02:00.000Z,Vehicle,VH-0059,,,,,,,R-005,DRV-014,Driver 14,West DC,WH-West,West,Offline,0,288,,,,,,,,,,,,,,67,,,,,,,
VH-0059,33.9982,-118.1997,2026-05-29T11:14:00.000Z,Vehicle,VH-0059,,,,,,,R-005,DRV-014,Driver 14,West DC,WH-West,West,Offline,0,310,,,,,,,,,,,,,,68,,,,,,,
VH-0059,34.0162,-118.1777,2026-05-29T11:26:00.000Z,Vehicle,VH-0059,,,,,,,R-005,DRV-014,Driver 14,West DC,WH-West,West,Offline,0,332,,,,,,,,,,,,,,69,,,,,,,
VH-0059,34.0342,-118.1557,2026-05-29T11:38:00.000Z,Vehicle,VH-0059,,,,,,,R-005,DRV-014,Driver 14,West DC,WH-West,West,Offline,0,354,,,,,,,,,,,,,,70,,,,,,,
VH-0059,34.0522,-118.1337,2026-05-29T11:50:00.000Z,Vehicle,VH-0059,,,,,,,R-005,DRV-014,Driver 14,West DC,WH-West,West,Offline,0,16,,,,,,,,,,,,,,71,,,,,,,
VH-0060,32.7317,-96.745,2026-05-29T10:50:00.000Z,Vehicle,VH-0060,,,,,,,R-006,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,Idle,0,283,,,,,,,,,,,,,,73,,,,,,,
VH-0060,32.7497,-96.723,2026-05-29T11:02:00.000Z,Vehicle,VH-0060,,,,,,,R-006,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,Delayed,36,305,,,,,,,,,,,,,,74,,,,,,,
VH-0060,32.7677,-96.701,2026-05-29T11:14:00.000Z,Vehicle,VH-0060,,,,,,,R-006,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,Offline,0,327,,,,,,,,,,,,,,75,,,,,,,
VH-0060,32.7857,-96.679,2026-05-29T11:26:00.000Z,Vehicle,VH-0060,,,,,,,R-006,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,Maintenance,38,349,,,,,,,,,,,,,,76,,,,Inspection due,,,
VH-0060,32.8037,-96.657,2026-05-29T11:38:00.000Z,Vehicle,VH-0060,,,,,,,R-006,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,Alert,39,11,,,,,,,,,,,,,,77,,,,,,,
VH-0060,32.8217,-96.635,2026-05-29T11:50:00.000Z,Vehicle,VH-0060,,,,,,,R-006,DRV-015,Driver 15,Texas Hub,WH-Texas,Southwest,Active,40,33,,,,,,,,,,,,,,78,,,,,,,
VH-0061,40.7357,-73.8312,2026-05-29T10:50:00.000Z,Vehicle,VH-0061,,,,,,,R-007,DRV-016,Driver 16,North DC,WH-North,Northeast,Delayed,36,300,,,,,,,,,,,,,,80,,,,,,,
VH-0061,40.7537,-73.8092,2026-05-29T11:02:00.000Z,Vehicle,VH-0061,,,,,,,R-007,DRV-016,Driver 16,North DC,WH-North,Northeast,Offline,0,322,,,,,,,,,,,,,,81,,,,,,,
VH-0061,40.7717,-73.7872,2026-05-29T11:14:00.000Z,Vehicle,VH-0061,,,,,,,R-007,DRV-016,Driver 16,North DC,WH-North,Northeast,Maintenance,38,344,,,,,,,,,,,,,,82,,,,Inspection due,,,
VH-0061,40.7897,-73.7652,2026-05-29T11:26:00.000Z,Vehicle,VH-0061,,,,,,,R-007,DRV-016,Driver 16,North DC,WH-North,Northeast,Alert,39,6,,,,,,,,,,,,,,83,,,,,,,
VH-0061,40.8077,-73.7432,2026-05-29T11:38:00.000Z,Vehicle,VH-0061,,,,,,,R-007,DRV-016,Driver 16,North DC,WH-North,Northeast,Active,40,28,,,,,,,,,,,,,,84,,,,,,,
VH-0061,40.8257,-73.7212,2026-05-29T11:50:00.000Z,Vehicle,VH-0061,,,,,,,R-007,DRV-016,Driver 16,North DC,WH-North,Northeast,Active,41,50,,,,,,,,,,,,,,85,,,,,,,
VH-0062,33.794,-84.232,2026-05-29T10:50:00.000Z,Vehicle,VH-0062,,,,,,,R-008,DRV-017,Driver 17,South DC,WH-South,Southeast,Offline,0,317,,,,,,,,,,,,,,87,,,,,,,
VH-0062,33.812,-84.21,2026-05-29T11:02:00.000Z,Vehicle,VH-0062,,,,,,,R-008,DRV-017,Driver 17,South DC,WH-South,Southeast,Maintenance,38,339,,,,,,,,,,,,,,88,,,,Inspection due,,,
VH-0062,33.83,-84.188,2026-05-29T11:14:00.000Z,Vehicle,VH-0062,,,,,,,R-008,DRV-017,Driver 17,South DC,WH-South,Southeast,Alert,39,1,,,,,,,,,,,,,,89,,,,,,,
VH-0062,33.848,-84.166,2026-05-29T11:26:00.000Z,Vehicle,VH-0062,,,,,,,R-008,DRV-017,Driver 17,South DC,WH-South,Southeast,Active,40,23,,,,,,,,,,,,,,90,,,,,,,
VH-0062,33.866,-84.144,2026-05-29T11:38:00.000Z,Vehicle,VH-0062,,,,,,,R-008,DRV-017,Driver 17,South DC,WH-South,Southeast,Active,41,45,,,,,,,,,,,,,,91,,,,,,,
VH-0062,33.884,-84.122,2026-05-29T11:50:00.000Z,Vehicle,VH-0062,,,,,,,R-008,DRV-017,Driver 17,South DC,WH-South,Southeast,Active,42,67,,,,,,,,,,,,,,92,,,,,,,
VH-0063,41.9681,-87.4218,2026-05-29T10:50:00.000Z,Vehicle,VH-0063,,,,,,,R-009,DRV-018,Driver 18,Central DC,WH-Central,Central,Maintenance,38,334,,,,,,,,,,,,,,94,,,,Inspection due,,,
VH-0063,41.9861,-87.3998,2026-05-29T11:02:00.000Z,Vehicle,VH-0063,,,,,,,R-009,DRV-018,Driver 18,Central DC,WH-Central,Central,Alert,39,356,,,,,,,,,,,,,,95,,,,,,,
VH-0063,42.0041,-87.3778,2026-05-29T11:14:00.000Z,Vehicle,VH-0063,,,,,,,R-009,DRV-018,Driver 18,Central DC,WH-Central,Central,Active,40,18,,,,,,,,,,,,,,96,,,,,,,
VH-0063,42.0221,-87.3558,2026-05-29T11:26:00.000Z,Vehicle,VH-0063,,,,,,,R-009,DRV-018,Driver 18,Central DC,WH-Central,Central,Active,41,40,,,,,,,,,,,,,,97,,,,,,,
VH-0063,42.0401,-87.3338,2026-05-29T11:38:00.000Z,Vehicle,VH-0063,,,,,,,R-009,DRV-018,Driver 18,Central DC,WH-Central,Central,Active,42,62,,,,,,,,,,,,,,25,,,,,,,
VH-0063,42.0581,-87.3118,2026-05-29T11:50:00.000Z,Vehicle,VH-0063,,,,,,,R-009,DRV-018,Driver 18,Central DC,WH-Central,Central,Idle,0,84,,,,,,,,,,,,,,26,,,,,,,
VH-0064,34.1872,-117.9837,2026-05-29T10:50:00.000Z,Vehicle,VH-0064,,,,,,,R-010,DRV-019,Driver 19,West DC,WH-West,West,Alert,39,351,,,,,,,,,,,,,,28,,,,,,,
VH-0064,34.2052,-117.9617,2026-05-29T11:02:00.000Z,Vehicle,VH-0064,,,,,,,R-010,DRV-019,Driver 19,West DC,WH-West,West,Active,40,13,,,,,,,,,,,,,,29,,,,,,,
VH-0064,34.2232,-117.9397,2026-05-29T11:14:00.000Z,Vehicle,VH-0064,,,,,,,R-010,DRV-019,Driver 19,West DC,WH-West,West,Active,41,35,,,,,,,,,,,,,,30,,,,,,,
VH-0064,34.2412,-117.9177,2026-05-29T11:26:00.000Z,Vehicle,VH-0064,,,,,,,R-010,DRV-019,Driver 19,West DC,WH-West,West,Active,42,57,,,,,,,,,,,,,,31,,,,,,,
VH-0064,34.2592,-117.8957,2026-05-29T11:38:00.000Z,Vehicle,VH-0064,,,,,,,R-010,DRV-019,Driver 19,West DC,WH-West,West,Idle,0,79,,,,,,,,,,,,,,32,,,,,,,
VH-0064,34.2772,-117.8737,2026-05-29T11:50:00.000Z,Vehicle,VH-0064,,,,,,,R-010,DRV-019,Driver 19,West DC,WH-West,West,Delayed,44,101,,,,,,,,,,,,,,33,,,,,,,
VH-0065,32.9567,-96.485,2026-05-29T10:50:00.000Z,Mobile Asset,VH-0065,AST-0065,,,,,,R-011,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,Active,40,8,,,,,,,,,,,,,,35,34,,,,,,
VH-0065,32.9747,-96.463,2026-05-29T11:02:00.000Z,Mobile Asset,VH-0065,AST-0065,,,,,,R-011,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,Active,41,30,,,,,,,,,,,,,,36,35,,,,,,
VH-0065,32.9927,-96.441,2026-05-29T11:14:00.000Z,Mobile Asset,VH-0065,AST-0065,,,,,,R-011,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,Active,42,52,,,,,,,,,,,,,,37,36,,,,,,
VH-0065,33.0107,-96.419,2026-05-29T11:26:00.000Z,Mobile Asset,VH-0065,AST-0065,,,,,,R-011,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,Idle,0,74,,,,,,,,,,,,,,38,37,,,,,,
VH-0065,33.0287,-96.397,2026-05-29T11:38:00.000Z,Mobile Asset,VH-0065,AST-0065,,,,,,R-011,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,Delayed,44,96,,,,,,,,,,,,,,39,38,,,,,,
VH-0065,33.0467,-96.375,2026-05-29T11:50:00.000Z,Mobile Asset,VH-0065,AST-0065,,,,,,R-011,DRV-020,Driver 20,Texas Hub,WH-Texas,Southwest,Offline,0,118,,,,,,,,,,,,,,40,39,,,,,,
VH-0066,40.9607,-74.2472,2026-05-29T10:50:00.000Z,Vehicle,VH-0066,,,,,,,R-012,DRV-021,Driver 21,North DC,WH-North,Northeast,Active,41,25,,,,,,,,,,,,,,42,,,,,,,
VH-0066,40.9787,-74.2252,2026-05-29T11:02:00.000Z,Vehicle,VH-0066,,,,,,,R-012,DRV-021,Driver 21,North DC,WH-North,Northeast,Active,42,47,,,,,,,,,,,,,,43,,,,,,,
VH-0066,40.9967,-74.2032,2026-05-29T11:14:00.000Z,Vehicle,VH-0066,,,,,,,R-012,DRV-021,Driver 21,North DC,WH-North,Northeast,Idle,0,69,,,,,,,,,,,,,,44,,,,,,,
VH-0066,41.0147,-74.1812,2026-05-29T11:26:00.000Z,Vehicle,VH-0066,,,,,,,R-012,DRV-021,Driver 21,North DC,WH-North,Northeast,Delayed,44,91,,,,,,,,,,,,,,45,,,,,,,
VH-0066,41.0327,-74.1592,2026-05-29T11:38:00.000Z,Vehicle,VH-0066,,,,,,,R-012,DRV-021,Driver 21,North DC,WH-North,Northeast,Offline,0,113,,,,,,,,,,,,,,46,,,,,,,
VH-0066,41.0507,-74.1372,2026-05-29T11:50:00.000Z,Vehicle,VH-0066,,,,,,,R-012,DRV-021,Driver 21,North DC,WH-North,Northeast,Maintenance,46,135,,,,,,,,,,,,,,47,,,,Inspection due,,,
VH-0067,33.524,-84.648,2026-05-29T10:50:00.000Z,Vehicle,VH-0067,,,,,,,R-013,DRV-022,Driver 22,South DC,WH-South,Southeast,Active,42,42,,,,,,,,,,,,,,49,,,,,,,
VH-0067,33.542,-84.626,2026-05-29T11:02:00.000Z,Vehicle,VH-0067,,,,,,,R-013,DRV-022,Driver 22,South DC,WH-South,Southeast,Idle,0,64,,,,,,,,,,,,,,50,,,,,,,
VH-0067,33.56,-84.604,2026-05-29T11:14:00.000Z,Vehicle,VH-0067,,,,,,,R-013,DRV-022,Driver 22,South DC,WH-South,Southeast,Delayed,44,86,,,,,,,,,,,,,,51,,,,,,,
VH-0067,33.578,-84.582,2026-05-29T11:26:00.000Z,Vehicle,VH-0067,,,,,,,R-013,DRV-022,Driver 22,South DC,WH-South,Southeast,Offline,0,108,,,,,,,,,,,,,,52,,,,,,,
VH-0067,33.596,-84.56,2026-05-29T11:38:00.000Z,Vehicle,VH-0067,,,,,,,R-013,DRV-022,Driver 22,South DC,WH-South,Southeast,Maintenance,46,130,,,,,,,,,,,,,,53,,,,Inspection due,,,
VH-0067,33.614,-84.538,2026-05-29T11:50:00.000Z,Vehicle,VH-0067,,,,,,,R-013,DRV-022,Driver 22,South DC,WH-South,Southeast,Alert,47,152,,,,,,,,,,,,,,54,,,,,,,
VH-0068,41.6981,-87.8378,2026-05-29T10:50:00.000Z,Vehicle,VH-0068,,,,,,,R-014,DRV-023,Driver 23,Central DC,WH-Central,Central,Idle,0,59,,,,,,,,,,,,,,56,,,,,,,
VH-0068,41.7161,-87.8158,2026-05-29T11:02:00.000Z,Vehicle,VH-0068,,,,,,,R-014,DRV-023,Driver 23,Central DC,WH-Central,Central,Delayed,44,81,,,,,,,,,,,,,,57,,,,,,,
VH-0068,41.7341,-87.7938,2026-05-29T11:14:00.000Z,Vehicle,VH-0068,,,,,,,R-014,DRV-023,Driver 23,Central DC,WH-Central,Central,Offline,0,103,,,,,,,,,,,,,,58,,,,,,,
VH-0068,41.7521,-87.7718,2026-05-29T11:26:00.000Z,Vehicle,VH-0068,,,,,,,R-014,DRV-023,Driver 23,Central DC,WH-Central,Central,Maintenance,46,125,,,,,,,,,,,,,,59,,,,Inspection due,,,
VH-0068,41.7701,-87.7498,2026-05-29T11:38:00.000Z,Vehicle,VH-0068,,,,,,,R-014,DRV-023,Driver 23,Central DC,WH-Central,Central,Alert,47,147,,,,,,,,,,,,,,60,,,,,,,
VH-0068,41.7881,-87.7278,2026-05-29T11:50:00.000Z,Vehicle,VH-0068,,,,,,,R-014,DRV-023,Driver 23,Central DC,WH-Central,Central,Active,48,169,,,,,,,,,,,,,,61,,,,,,,
VH-0069,33.9172,-118.3997,2026-05-29T09:00:00.000Z,Vehicle,VH-0069,,,,,,,R-015,DRV-024,Driver 24,West DC,WH-West,West,Delayed,44,76,,,,,,,,,,,,,,63,,,,,,,
VH-0069,33.9352,-118.3777,2026-05-29T08:25:00.000Z,Vehicle,VH-0069,,,,,,,R-015,DRV-024,Driver 24,West DC,WH-West,West,Offline,0,98,,,,,,,,,,,,,,64,,,,,,,
VH-0069,33.9532,-118.3557,2026-05-29T07:50:00.000Z,Vehicle,VH-0069,,,,,,,R-015,DRV-024,Driver 24,West DC,WH-West,West,Maintenance,46,120,,,,,,,,,,,,,,65,,,,Inspection due,,,
VH-0069,33.9712,-118.3337,2026-05-29T07:15:00.000Z,Vehicle,VH-0069,,,,,,,R-015,DRV-024,Driver 24,West DC,WH-West,West,Alert,47,142,,,,,,,,,,,,,,66,,,,,,,
VH-0069,33.9892,-118.3117,2026-05-29T06:40:00.000Z,Vehicle,VH-0069,,,,,,,R-015,DRV-024,Driver 24,West DC,WH-West,West,Active,48,164,,,,,,,,,,,,,,67,,,,,,,
VH-0069,34.0072,-118.2897,2026-05-29T06:05:00.000Z,Vehicle,VH-0069,,,,,,,R-015,DRV-024,Driver 24,West DC,WH-West,West,Active,49,186,,,,,,,,,,,,,,68,,,,,,,
VH-0070,32.6867,-96.901,2026-05-29T10:50:00.000Z,Vehicle,VH-0070,,,,,,,R-016,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,Alert,45,93,true,,,,,,,,,,,,,70,,,,,,,
VH-0070,32.7047,-96.879,2026-05-29T11:02:00.000Z,Vehicle,VH-0070,,,,,,,R-016,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,Alert,46,115,true,,,,,,,,,,,,,71,,,,,,,
VH-0070,32.7227,-96.857,2026-05-29T11:14:00.000Z,Vehicle,VH-0070,,,,,,,R-016,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,Alert,47,137,true,,,,,,,,,,,,,72,,,,,,,
VH-0070,32.7407,-96.835,2026-05-29T11:26:00.000Z,Vehicle,VH-0070,,,,,,,R-016,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,Alert,48,159,true,,,,,,,,,,,,,73,,,,,,,
VH-0070,32.7587,-96.813,2026-05-29T11:38:00.000Z,Vehicle,VH-0070,,,,,,,R-016,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,Alert,49,181,true,,,,,,,,,,,,,74,,,,,,,
VH-0070,32.7767,-96.791,2026-05-29T11:50:00.000Z,Vehicle,VH-0070,,,,,,,R-016,DRV-025,Driver 25,Texas Hub,WH-Texas,Southwest,Alert,50,203,true,,,,,,,,,,,,,75,,,,,,,
VH-0071,40.6907,-73.9872,2026-05-29T10:50:00.000Z,Vehicle,VH-0071,,,,,,,R-017,DRV-026,Driver 26,North DC,WH-North,Northeast,Maintenance,46,110,,,,,,,,,,,,,,77,,,,Inspection due,,,
VH-0071,40.7087,-73.9652,2026-05-29T11:02:00.000Z,Vehicle,VH-0071,,,,,,,R-017,DRV-026,Driver 26,North DC,WH-North,Northeast,Alert,47,132,,,,,,,,,,,,,,78,,,,,,,
VH-0071,40.7267,-73.9432,2026-05-29T11:14:00.000Z,Vehicle,VH-0071,,,,,,,R-017,DRV-026,Driver 26,North DC,WH-North,Northeast,Active,48,154,,,,,,,,,,,,,,79,,,,,,,
VH-0071,40.7447,-73.9212,2026-05-29T11:26:00.000Z,Vehicle,VH-0071,,,,,,,R-017,DRV-026,Driver 26,North DC,WH-North,Northeast,Active,49,176,,,,,,,,,,,,,,80,,,,,,,
VH-0071,40.7627,-73.8992,2026-05-29T11:38:00.000Z,Vehicle,VH-0071,,,,,,,R-017,DRV-026,Driver 26,North DC,WH-North,Northeast,Active,50,198,,,,,,,,,,,,,,81,,,,,,,
VH-0071,40.7807,-73.8772,2026-05-29T11:50:00.000Z,Vehicle,VH-0071,,,,,,,R-017,DRV-026,Driver 26,North DC,WH-North,Northeast,Idle,0,220,,,,,,,,,,,,,,82,,,,,,,
VH-0072,33.749,-84.388,2026-05-29T10:50:00.000Z,Vehicle,VH-0072,,,,,,,R-018,DRV-027,Driver 27,South DC,WH-South,Southeast,Alert,47,127,,,,,,,,,,,,,,84,,,,,,,
VH-0072,33.767,-84.366,2026-05-29T11:02:00.000Z,Vehicle,VH-0072,,,,,,,R-018,DRV-027,Driver 27,South DC,WH-South,Southeast,Active,48,149,,,,,,,,,,,,,,85,,,,,,,
VH-0072,33.785,-84.344,2026-05-29T11:14:00.000Z,Vehicle,VH-0072,,,,,,,R-018,DRV-027,Driver 27,South DC,WH-South,Southeast,Active,49,171,,,,,,,,,,,,,,86,,,,,,,
VH-0072,33.803,-84.322,2026-05-29T11:26:00.000Z,Vehicle,VH-0072,,,,,,,R-018,DRV-027,Driver 27,South DC,WH-South,Southeast,Active,50,193,,,,,,,,,,,,,,87,,,,,,,
VH-0072,33.821,-84.3,2026-05-29T11:38:00.000Z,Vehicle,VH-0072,,,,,,,R-018,DRV-027,Driver 27,South DC,WH-South,Southeast,Idle,0,215,,,,,,,,,,,,,,88,,,,,,,
VH-0072,33.839,-84.278,2026-05-29T11:50:00.000Z,Vehicle,VH-0072,,,,,,,R-018,DRV-027,Driver 27,South DC,WH-South,Southeast,Delayed,52,237,,,,,,,,,,,,,,89,,,,,,,
VH-0073,41.9231,-87.5778,2026-05-29T10:50:00.000Z,Mobile Asset,VH-0073,AST-0073,,,,,,R-001,DRV-028,Driver 28,Central DC,WH-Central,Central,Active,48,144,,,,,,,,,,,,,,91,42,,,,,,
VH-0073,41.9411,-87.5558,2026-05-29T11:02:00.000Z,Mobile Asset,VH-0073,AST-0073,,,,,,R-001,DRV-028,Driver 28,Central DC,WH-Central,Central,Active,49,166,,,,,,,,,,,,,,92,43,,,,,,
VH-0073,41.9591,-87.5338,2026-05-29T11:14:00.000Z,Mobile Asset,VH-0073,AST-0073,,,,,,R-001,DRV-028,Driver 28,Central DC,WH-Central,Central,Active,50,188,,,,,,,,,,,,,,93,44,,,,,,
VH-0073,41.9771,-87.5118,2026-05-29T11:26:00.000Z,Mobile Asset,VH-0073,AST-0073,,,,,,R-001,DRV-028,Driver 28,Central DC,WH-Central,Central,Idle,0,210,,,,,,,,,,,,,,94,45,,,,,,
VH-0073,41.9951,-87.4898,2026-05-29T11:38:00.000Z,Mobile Asset,VH-0073,AST-0073,,,,,,R-001,DRV-028,Driver 28,Central DC,WH-Central,Central,Delayed,52,232,,,,,,,,,,,,,,95,46,,,,,,
VH-0073,42.0131,-87.4678,2026-05-29T11:50:00.000Z,Mobile Asset,VH-0073,AST-0073,,,,,,R-001,DRV-028,Driver 28,Central DC,WH-Central,Central,Offline,0,254,,,,,,,,,,,,,,96,47,,,,,,
VH-0074,34.1422,-118.1397,2026-05-29T10:50:00.000Z,Vehicle,VH-0074,,,,,,,R-002,DRV-029,Driver 29,West DC,WH-West,West,Active,49,161,,,,,,,,,,,,,,25,,,,,,,
VH-0074,34.1602,-118.1177,2026-05-29T11:02:00.000Z,Vehicle,VH-0074,,,,,,,R-002,DRV-029,Driver 29,West DC,WH-West,West,Active,50,183,,,,,,,,,,,,,,26,,,,,,,
VH-0074,34.1782,-118.0957,2026-05-29T11:14:00.000Z,Vehicle,VH-0074,,,,,,,R-002,DRV-029,Driver 29,West DC,WH-West,West,Idle,0,205,,,,,,,,,,,,,,27,,,,,,,
VH-0074,34.1962,-118.0737,2026-05-29T11:26:00.000Z,Vehicle,VH-0074,,,,,,,R-002,DRV-029,Driver 29,West DC,WH-West,West,Delayed,52,227,,,,,,,,,,,,,,28,,,,,,,
VH-0074,34.2142,-118.0517,2026-05-29T11:38:00.000Z,Vehicle,VH-0074,,,,,,,R-002,DRV-029,Driver 29,West DC,WH-West,West,Offline,0,249,,,,,,,,,,,,,,29,,,,,,,
VH-0074,34.2322,-118.0297,2026-05-29T11:50:00.000Z,Vehicle,VH-0074,,,,,,,R-002,DRV-029,Driver 29,West DC,WH-West,West,Maintenance,54,271,,,,,,,,,,,,,,30,,,,Inspection due,,,
VH-0075,32.9117,-96.641,2026-05-29T10:50:00.000Z,Vehicle,VH-0075,,,,,,,R-003,DRV-030,Driver 30,Texas Hub,WH-Texas,Southwest,Active,50,178,,,,,,,,,,,,,,32,,,,,,,
VH-0075,32.9297,-96.619,2026-05-29T11:02:00.000Z,Vehicle,VH-0075,,,,,,,R-003,DRV-030,Driver 30,Texas Hub,WH-Texas,Southwest,Idle,0,200,,,,,,,,,,,,,,33,,,,,,,
VH-0075,32.9477,-96.597,2026-05-29T11:14:00.000Z,Vehicle,VH-0075,,,,,,,R-003,DRV-030,Driver 30,Texas Hub,WH-Texas,Southwest,Delayed,52,222,,,,,,,,,,,,,,34,,,,,,,
VH-0075,32.9657,-96.575,2026-05-29T11:26:00.000Z,Vehicle,VH-0075,,,,,,,R-003,DRV-030,Driver 30,Texas Hub,WH-Texas,Southwest,Offline,0,244,,,,,,,,,,,,,,35,,,,,,,
VH-0075,32.9837,-96.553,2026-05-29T11:38:00.000Z,Vehicle,VH-0075,,,,,,,R-003,DRV-030,Driver 30,Texas Hub,WH-Texas,Southwest,Maintenance,54,266,,,,,,,,,,,,,,36,,,,Inspection due,,,
VH-0075,33.0017,-96.531,2026-05-29T11:50:00.000Z,Vehicle,VH-0075,,,,,,,R-003,DRV-030,Driver 30,Texas Hub,WH-Texas,Southwest,Alert,55,288,,,,,,,,,,,,,,37,,,,,,,
VH-0076,40.9157,-73.7272,2026-05-29T10:50:00.000Z,Vehicle,VH-0076,,,,,,,R-004,DRV-031,Driver 31,North DC,WH-North,Northeast,Idle,0,195,,,,,,,,,,,,,,39,,,,,,,
VH-0076,40.9337,-73.7052,2026-05-29T11:02:00.000Z,Vehicle,VH-0076,,,,,,,R-004,DRV-031,Driver 31,North DC,WH-North,Northeast,Delayed,52,217,,,,,,,,,,,,,,40,,,,,,,
VH-0076,40.9517,-73.6832,2026-05-29T11:14:00.000Z,Vehicle,VH-0076,,,,,,,R-004,DRV-031,Driver 31,North DC,WH-North,Northeast,Offline,0,239,,,,,,,,,,,,,,41,,,,,,,
VH-0076,40.9697,-73.6612,2026-05-29T11:26:00.000Z,Vehicle,VH-0076,,,,,,,R-004,DRV-031,Driver 31,North DC,WH-North,Northeast,Maintenance,54,261,,,,,,,,,,,,,,42,,,,Inspection due,,,
